"{{142, 198, 19, 7}, {152, 27, 39, 7}, {54, 8, 5, 72}, {1221, 119, 24, 9}}","{{57, 79, 6, 3}, {51, 5, 13, 7}, {10, 2, 1, 20}, {297, 36, 8, 2}}","{{92, 131, 11, 1}, {115, 9, 14, 0}, {23, 3, 0, 19}, {693, 82, 15, 8}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1282, 142, 128, 17}, {31, 2, 161, 43}, {11, 8, 3, 263}, {5, 23, 4, 6}}","{{239, 62, 40, 6}, {6, 9, 36, 22}, {2, 2, 1, 43}, {69, 8, 32, 2}}","{{690, 87, 69, 13}, {10, 0, 121, 22}, {6, 3, 2, 102}, {11, 10, 12, 6}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {26, 0, 18, 0}}"
"{{58, 41, 9, 49}, {7, 10, 3, 1064}, {155, 242, 142, 22}, {27, 3, 187, 25}}","{{7, 25, 5, 6}, {6, 9, 3, 1064}, {86, 33, 69, 7}, {3, 1, 39, 2}}","{{46, 0, 0, 32}, {0, 0, 0, 83}, {50, 133, 26, 7}, {17, 7, 92, 14}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1331, 181, 49, 27}, {17, 6, 162, 20}, {31, 7, 8, 3}, {176, 153, 6, 9}}","{{807, 222, 59, 9}, {30, 5, 150, 21}, {53, 6, 11, 3}, {103, 74, 8, 53}}","{{73, 5, 3, 0}, {0, 0, 6, 0}, {3, 0, 0, 0}, {12, 10, 0, 4}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1393, 183, 285, 90}, {172, 23, 26, 9}, {225, 29, 47, 13}, {68, 12, 5, 9}}","{{667, 64, 114, 19}, {54, 7, 20, 2}, {87, 12, 17, 1}, {18, 7, 1, 4}}","{{151, 44, 9, 2}, {11, 6, 1, 0}, {6, 0, 2, 0}, {1, 0, 0, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{438, 21, 29, 25}, {2, 2, 35, 3}, {1, 326, 38, 214}, {30, 5, 13, 49}}","{{1269, 186, 34, 142}, {25, 4, 31, 6}, {2, 39, 5, 68}, {10, 9, 5, 14}}","{{319, 69, 47, 47}, {7, 5, 21, 4}, {3, 43, 4, 36}, {1, 0, 1, 3}}","{{185, 15, 1, 23}, {2, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{357, 47, 18, 26}, {4, 1, 2, 7}, {3, 19, 3, 2}, {2, 1, 1, 4}}","{{677, 107, 20, 75}, {13, 2, 13, 15}, {11, 14, 6, 7}, {4, 173, 23, 107}}","{{1072, 126, 72, 127}, {18, 8, 23, 44}, {0, 51, 4, 10}, {0, 228, 22, 199}}","{{105, 11, 1, 9}, {1, 0, 3, 0}, {0, 3, 0, 0}, {0, 6, 1, 8}}"
"{{62, 35, 8, 87}, {25, 20, 545, 107}, {42, 7, 2, 9}, {2, 1, 2, 6}}","{{224, 76, 39, 225}, {40, 67, 1576, 291}, {190, 27, 9, 30}, {11, 12, 17, 0}}","{{5, 0, 0, 6}, {1, 0, 90, 10}, {5, 2, 0, 2}, {1, 0, 0, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{658, 50, 46, 72}, {8, 8, 5, 57}, {7, 2, 25, 3}, {6, 53, 6, 6}}","{{1341, 204, 57, 303}, {25, 35, 4, 238}, {55, 11, 55, 8}, {0, 157, 30, 10}}","{{212, 37, 8, 33}, {3, 4, 2, 23}, {4, 1, 7, 2}, {0, 27, 5, 3}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{140, 5, 287, 57}, {26, 34, 6, 223}, {23, 39, 7, 47}, {7, 9, 5, 1}}","{{1514, 175, 97, 19}, {9, 11, 1, 82}, {16, 22, 4, 20}, {4, 3, 143, 5}}","{{349, 84, 24, 35}, {1, 2, 4, 13}, {2, 5, 3, 20}, {2, 7, 74, 0}}","{{208, 27, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 15, 0}}"
