"{{1270, 150, 162, 77}, {19, 8, 22, 61}, {8, 2, 36, 7}, {112, 16, 137, 6}}","{{267, 28, 165, 11}, {1, 1, 14, 5}, {1, 4, 21, 5}, {28, 17, 129, 1}}","{{674, 113, 81, 23}, {16, 2, 5, 21}, {10, 0, 9, 2}, {97, 14, 52, 6}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1330, 188, 204, 75}, {145, 26, 26, 174}, {40, 7, 59, 11}, {3, 9, 7, 21}}","{{172, 22, 40, 1}, {23, 5, 6, 42}, {10, 2, 4, 1}, {3, 2, 1, 8}}","{{709, 81, 164, 35}, {69, 5, 15, 102}, {16, 5, 24, 7}, {0, 2, 3, 12}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1110, 133, 229, 133}, {14, 23, 2, 161}, {17, 10, 33, 6}, {3, 51, 39, 7}}","{{919, 99, 40, 78}, {11, 2, 1, 48}, {5, 4, 18, 1}, {3, 16, 4, 2}}","{{182, 59, 139, 26}, {11, 22, 8, 109}, {19, 0, 36, 12}, {0, 44, 23, 4}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{40, 4, 18, 1}, {32, 3, 1, 23}, {9, 54, 13, 62}, {7, 17, 1, 5}}","{{267, 28, 209, 32}, {1328, 173, 98, 10}, {2, 3, 1, 19}, {4, 1, 161, 1}}","{{75, 12, 67, 6}, {695, 105, 7, 3}, {0, 9, 0, 6}, {2, 1, 71, 0}}","{{26, 3, 24, 2}, {156, 10, 5, 0}, {0, 0, 0, 0}, {0, 0, 4, 0}}"
"{{1366, 166, 317, 60}, {159, 25, 29, 7}, {223, 31, 41, 8}, {54, 17, 5, 2}}","{{596, 63, 57, 39}, {56, 6, 13, 4}, {76, 9, 20, 5}, {30, 2, 5, 4}}","{{249, 62, 34, 12}, {22, 5, 5, 0}, {19, 1, 5, 1}, {3, 0, 3, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{406, 41, 29, 31}, {3, 2, 35, 3}, {1, 37, 48, 6}, {14, 316, 221, 29}}","{{1280, 183, 40, 150}, {23, 3, 24, 5}, {1, 2, 16, 8}, {5, 40, 51, 7}}","{{400, 56, 41, 39}, {7, 5, 28, 4}, {4, 8, 2, 0}, {0, 52, 46, 5}}","{{125, 11, 1, 17}, {3, 1, 0, 1}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{28, 223, 5, 29}, {4, 7, 3, 205}, {4, 1, 153, 1}, {1, 9, 12, 16}}","{{148, 174, 68, 16}, {25, 50, 3, 1067}, {18, 5, 162, 21}, {5, 4, 7, 122}}","{{100, 11, 37, 2}, {37, 29, 0, 786}, {11, 5, 3, 19}, {8, 0, 0, 89}}","{{15, 0, 1, 0}, {0, 1, 0, 153}, {3, 0, 0, 0}, {0, 0, 0, 10}}"
"{{2, 146, 22, 12}, {2, 8, 9, 193}, {7, 80, 8, 25}, {1, 4, 6, 6}}","{{93, 161, 19, 53}, {11, 11, 714, 200}, {104, 148, 28, 19}, {10, 10, 81, 0}}","{{184, 11, 0, 1}, {0, 0, 1344, 15}, {0, 9, 0, 3}, {0, 0, 0, 0}}","{{12, 0, 0, 0}, {0, 0, 144, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{15, 77, 11, 601}, {71, 75, 28, 49}, {7, 4, 16, 4}, {23, 4, 4, 2}}","{{31, 225, 25, 1457}, {207, 316, 73, 180}, {26, 5, 45, 9}, {56, 9, 13, 2}}","{{1, 16, 5, 153}, {13, 17, 10, 8}, {3, 2, 5, 1}, {8, 0, 2, 2}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{165, 47, 1, 3}, {127, 1, 3, 6}, {6, 2, 6, 1}, {6, 14, 10, 39}}","{{981, 52, 14, 8}, {173, 16, 9, 4}, {11, 2, 117, 152}, {105, 20, 26, 38}}","{{788, 12, 28, 0}, {18, 44, 2, 3}, {2, 2, 138, 220}, {105, 2, 5, 10}}","{{277, 0, 4, 0}, {0, 5, 0, 0}, {0, 0, 30, 35}, {21, 0, 0, 0}}"
"{{751, 1, 18, 28}, {7, 134, 34, 77}, {11, 6, 110, 16}, {21, 4, 4, 2}}","{{1396, 127, 27, 31}, {6, 152, 76, 156}, {23, 5, 199, 24}, {66, 8, 14, 4}}","{{64, 271, 2, 7}, {1, 5, 1, 4}, {2, 0, 9, 1}, {0, 1, 1, 0}}","{{0, 9, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1, 24, 139, 11}, {17, 5, 7, 136}, {12, 29, 9, 2}, {4, 3, 21, 2}}","{{181, 12, 118, 19}, {38, 4, 9, 1483}, {185, 72, 136, 18}, {7, 10, 60, 4}}","{{148, 11, 61, 11}, {11, 4, 3, 430}, {36, 10, 60, 3}, {0, 1, 6, 0}}","{{78, 0, 0, 0}, {0, 0, 0, 162}, {58, 0, 32, 13}, {0, 0, 0, 0}}"
"{{6, 12, 3, 6}, {101, 29, 29, 2}, {80, 8, 5, 2}, {284, 40, 6, 28}}","{{28, 16, 8, 7}, {204, 69, 136, 8}, {145, 17, 7, 4}, {1226, 166, 19, 49}}","{{8, 27, 3, 3}, {51, 4, 69, 1}, {75, 14, 1, 0}, {647, 79, 11, 4}}","{{5, 11, 0, 3}, {52, 9, 3, 0}, {18, 2, 0, 0}, {54, 6, 0, 6}}"
"{{10, 31, 39, 27}, {17, 5, 28, 7}, {10, 2, 5, 9}, {12, 4, 7, 2}}","{{1275, 119, 241, 58}, {113, 5, 173, 15}, {32, 9, 10, 21}, {57, 4, 5, 3}}","{{655, 70, 87, 6}, {60, 1, 96, 19}, {20, 2, 11, 9}, {5, 4, 2, 1}}","{{271, 71, 41, 20}, {47, 0, 21, 0}, {4, 0, 10, 8}, {13, 2, 5, 0}}"
"{{17, 176, 44, 1}, {1, 8, 7, 13}, {3, 62, 2, 4}, {45, 59, 5, 1}}","{{1150, 65, 190, 141}, {23, 2, 20, 35}, {5, 10, 2, 20}, {160, 17, 3, 5}}","{{684, 50, 115, 55}, {8, 1, 8, 13}, {5, 15, 2, 20}, {67, 35, 5, 7}}","{{360, 0, 59, 40}, {4, 0, 6, 5}, {1, 0, 0, 3}, {46, 0, 0, 6}}"
"{{57, 4, 18, 42}, {9, 57, 7, 13}, {7, 3, 44, 1}, {207, 20, 198, 25}}","{{17, 126, 6, 2}, {5, 10, 2, 6}, {1, 1, 1238, 158}, {43, 6, 43, 3}}","{{37, 24, 12, 22}, {0, 20, 4, 0}, {3, 2, 80, 33}, {158, 21, 77, 13}}","{{0, 83, 0, 0}, {0, 0, 0, 0}, {0, 0, 849, 99}, {0, 0, 0, 0}}"
"{{7, 7, 1, 1}, {10, 27, 2, 10}, {2, 4, 7, 54}, {1, 45, 5, 1}}","{{278, 140, 19, 32}, {197, 14, 39, 4}, {42, 2, 166, 13}, {6, 1320, 1, 10}}","{{4, 27, 8, 4}, {6, 0, 25, 0}, {15, 0, 31, 44}, {4, 149, 5, 8}}","{{119, 63, 8, 10}, {105, 0, 0, 0}, {28, 0, 87, 0}, {2, 697, 0, 0}}"
"{{1, 5, 869, 3}, {45, 81, 10, 1}, {106, 19, 25, 9}, {19, 4, 11, 2}}","{{86, 1, 1232, 186}, {25, 120, 16, 17}, {85, 6, 3, 1}, {36, 4, 1, 1}}","{{157, 5, 110, 67}, {41, 36, 10, 7}, {127, 16, 38, 4}, {32, 5, 7, 3}}","{{47, 0, 0, 152}, {0, 0, 0, 22}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{8, 17, 32, 5}, {981, 137, 36, 106}, {14, 2, 4, 30}, {5, 2, 8, 5}}","{{150, 21, 142, 19}, {1098, 129, 23, 117}, {16, 4, 4, 18}, {2, 3, 31, 8}}","{{197, 9, 110, 11}, {132, 25, 51, 14}, {6, 5, 4, 38}, {3, 1, 26, 4}}","{{53, 0, 34, 6}, {0, 0, 1, 0}, {0, 0, 2, 1}, {3, 0, 1, 2}}"
"{{1, 176, 24, 23}, {21, 7, 6, 3}, {59, 7, 52, 36}, {4, 157, 22, 11}}","{{206, 209, 8, 19}, {19, 7, 5, 2}, {45, 3, 32, 1599}, {156, 132, 43, 7}}","{{43, 23, 4, 5}, {1, 0, 2, 1}, {7, 1, 3, 172}, {31, 29, 1, 1}}","{{41, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 404}, {46, 0, 0, 0}}"
"{{10, 3, 9, 90}, {12, 21, 3, 6}, {1, 3, 50, 6}, {1, 1, 2, 1}}","{{1193, 168, 48, 135}, {18, 21, 9, 29}, {8, 3, 204, 22}, {136, 20, 5, 2}}","{{260, 46, 2, 7}, {11, 1, 2, 52}, {10, 0, 7, 1}, {24, 5, 4, 1}}","{{748, 74, 52, 86}, {0, 23, 0, 0}, {0, 0, 147, 18}, {76, 10, 0, 9}}"
"{{2, 5, 12, 35}, {608, 55, 2, 8}, {32, 5, 3, 2}, {169, 1, 8, 8}}","{{82, 190, 16, 8}, {1459, 29, 72, 2}, {36, 4, 1, 24}, {5, 17, 1, 11}}","{{151, 8, 8, 23}, {144, 27, 132, 1}, {19, 4, 2, 21}, {144, 1, 5, 0}}","{{56, 205, 0, 0}, {0, 0, 31, 0}, {0, 0, 0, 0}, {0, 22, 0, 0}}"
"{{73, 105, 9, 49}, {8, 11, 6, 1152}, {146, 170, 119, 19}, {14, 14, 22, 7}}","{{12, 124, 2, 15}, {2, 6, 0, 972}, {126, 163, 103, 14}, {25, 16, 24, 1}}","{{26, 89, 3, 23}, {3, 2, 0, 87}, {19, 75, 15, 3}, {8, 11, 20, 3}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1045, 143, 281, 126}, {19, 32, 217, 27}, {36, 7, 42, 59}, {9, 12, 4, 5}}","{{901, 133, 113, 95}, {17, 15, 85, 9}, {28, 5, 26, 37}, {3, 7, 2, 4}}","{{265, 15, 14, 16}, {0, 0, 16, 5}, {2, 2, 19, 15}, {1, 0, 0, 2}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{803, 213, 53, 17}, {171, 23, 11, 12}, {4, 97, 92, 13}, {43, 5, 39, 7}}","{{1089, 143, 36, 21}, {101, 6, 1, 4}, {2, 116, 96, 14}, {17, 2, 26, 1}}","{{319, 52, 22, 9}, {46, 12, 2, 3}, {0, 78, 49, 9}, {6, 4, 22, 5}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{70, 23, 13, 18}, {5, 2, 11, 98}, {2, 77, 13, 22}, {6, 2, 5, 24}}","{{1241, 47, 105, 21}, {5, 2, 126, 228}, {11, 175, 22, 36}, {11, 5, 5, 29}}","{{639, 41, 75, 8}, {3, 2, 124, 82}, {19, 66, 6, 8}, {2, 4, 4, 34}}","{{261, 0, 44, 0}, {0, 0, 30, 0}, {4, 0, 0, 0}, {0, 0, 0, 0}}"
"{{2, 40, 7, 2}, {2, 141, 33, 3}, {5, 25, 1, 4}, {1, 4, 1, 2}}","{{1053, 117, 15, 24}, {3, 154, 29, 1}, {42, 119, 16, 5}, {4, 8, 204, 26}}","{{1044, 119, 12, 15}, {4, 23, 4, 2}, {50, 87, 21, 4}, {7, 5, 162, 46}}","{{112, 15, 2, 6}, {2, 0, 0, 0}, {14, 6, 3, 1}, {1, 2, 41, 13}}"
"{{1, 20, 27, 2}, {7, 2, 2, 168}, {30, 114, 14, 4}, {1, 14, 27, 3}}","{{152, 5, 36, 11}, {4, 4, 1242, 30}, {63, 21, 26, 6}, {121, 20, 38, 15}}","{{202, 11, 3, 1}, {2, 0, 21, 93}, {18, 102, 7, 1}, {150, 7, 22, 1}}","{{53, 0, 0, 0}, {0, 0, 946, 0}, {0, 0, 0, 0}, {46, 0, 0, 0}}"
"{{2, 3, 146, 18}, {2, 46, 1, 1}, {24, 1, 32, 8}, {43, 5, 9, 2}}","{{185, 1, 16, 1223}, {136, 5, 120, 18}, {1, 16, 3, 6}, {2, 8, 1, 4}}","{{33, 7, 156, 59}, {20, 60, 34, 4}, {22, 3, 31, 0}, {42, 0, 9, 0}}","{{188, 0, 0, 911}, {133, 0, 82, 13}, {0, 21, 0, 0}, {0, 0, 0, 0}}"
"{{184, 9, 242, 32}, {7, 21, 27, 148}, {28, 11, 4, 25}, {5, 2, 17, 6}}","{{1442, 170, 36, 50}, {163, 6, 7, 39}, {9, 1, 3, 43}, {6, 1, 5, 1}}","{{322, 52, 130, 29}, {28, 9, 13, 131}, {29, 7, 4, 19}, {2, 3, 19, 7}}","{{263, 60, 0, 0}, {39, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1531, 219, 74, 192}, {31, 37, 7, 241}, {33, 51, 10, 8}, {19, 4, 313, 52}}","{{539, 55, 20, 34}, {2, 6, 1, 37}, {3, 9, 2, 2}, {0, 2, 64, 14}}","{{141, 17, 17, 11}, {3, 4, 3, 40}, {5, 6, 2, 3}, {0, 0, 31, 21}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{18, 33, 6, 92}, {40, 4, 20, 5}, {2, 5, 131, 4}, {18, 108, 36, 8}}","{{1, 25, 13, 914}, {24, 3, 3, 3}, {1, 137, 23, 103}, {2, 16, 5, 1}}","{{17, 29, 0, 24}, {47, 4, 18, 5}, {3, 17, 254, 12}, {27, 194, 25, 5}}","{{0, 0, 0, 1181}, {0, 0, 0, 0}, {0, 132, 0, 118}, {0, 0, 0, 0}}"
