"{{20, 1, 133, 5}, {2, 8, 1011, 139}, {157, 31, 87, 19}, {14, 25, 26, 8}}","{{18, 4, 76, 4}, {4, 1, 500, 83}, {137, 26, 51, 9}, {10, 15, 15, 3}}","{{9, 6, 109, 4}, {0, 5, 700, 69}, {114, 54, 99, 8}, {17, 26, 46, 8}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1089, 127, 2, 3}, {106, 17, 22, 1}, {5, 1, 2, 7}, {24, 3, 1, 8}}","{{671, 76, 254, 71}, {80, 10, 1, 44}, {1, 59, 4, 2}, {23, 3, 202, 11}}","{{451, 88, 6, 7}, {51, 9, 18, 21}, {8, 8, 0, 4}, {0, 1, 6, 0}}","{{0, 0, 146, 30}, {0, 0, 0, 0}, {0, 19, 0, 0}, {0, 4, 109, 0}}"
"{{12, 59, 11, 14}, {2, 743, 128, 258}, {113, 18, 31, 7}, {216, 27, 35, 70}}","{{2, 5, 1, 1}, {4, 1405, 128, 72}, {98, 12, 5, 1}, {44, 6, 6, 7}}","{{0, 23, 1, 4}, {0, 63, 35, 78}, {26, 6, 11, 3}, {58, 8, 25, 34}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{136, 138, 25, 14}, {5, 142, 19, 7}, {5, 4, 1, 1019}, {140, 38, 18, 39}}","{{267, 90, 9, 33}, {6, 168, 21, 7}, {8, 15, 5, 1164}, {137, 72, 48, 46}}","{{5, 9, 2, 0}, {0, 8, 1, 0}, {0, 0, 0, 28}, {14, 1, 0, 2}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1350, 183, 230, 52}, {146, 20, 30, 5}, {187, 25, 31, 6}, {53, 9, 4, 1}}","{{682, 74, 174, 59}, {77, 11, 17, 6}, {126, 16, 35, 8}, {33, 4, 15, 5}}","{{179, 34, 4, 0}, {14, 5, 0, 0}, {5, 0, 0, 0}, {1, 0, 0, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{456, 40, 29, 33}, {4, 2, 35, 3}, {1, 5, 264, 30}, {176, 23, 38, 9}}","{{960, 147, 20, 109}, {18, 4, 14, 3}, {1, 9, 92, 9}, {89, 13, 25, 8}}","{{626, 90, 58, 85}, {12, 5, 37, 7}, {4, 0, 52, 8}, {53, 5, 3, 2}}","{{169, 14, 4, 10}, {2, 0, 1, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{2, 24, 2, 1}, {2, 5, 4, 64}, {7, 17, 2, 1}, {2, 3, 13, 2}}","{{179, 22, 140, 20}, {32, 6, 6, 935}, {135, 34, 104, 15}, {2, 2, 31, 1}}","{{223, 1, 174, 20}, {32, 2, 9, 1088}, {136, 60, 121, 17}, {7, 9, 43, 3}}","{{4, 0, 2, 0}, {0, 0, 0, 124}, {13, 0, 10, 3}, {0, 0, 0, 0}}"
"{{686, 70, 19, 66}, {10, 1, 9, 50}, {7, 39, 7, 13}, {1, 13, 3, 6}}","{{1393, 211, 92, 163}, {25, 10, 76, 356}, {40, 268, 31, 53}, {13, 0, 16, 0}}","{{132, 10, 0, 8}, {1, 0, 2, 2}, {0, 11, 3, 0}, {0, 0, 0, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{673, 55, 9, 9}, {77, 25, 11, 11}, {45, 10, 2, 18}, {2, 6, 1, 78}}","{{1381, 163, 24, 30}, {201, 74, 31, 0}, {246, 49, 10, 57}, {9, 12, 3, 306}}","{{157, 19, 3, 2}, {13, 12, 5, 0}, {27, 7, 2, 12}, {2, 1, 2, 24}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{56, 20, 6, 22}, {5, 49, 6, 102}, {14, 25, 9, 3}, {6, 1, 5, 172}}","{{45, 21, 4, 16}, {8, 33, 4, 993}, {15, 41, 8, 2}, {119, 194, 88, 114}}","{{10, 6, 1, 3}, {1, 5, 3, 612}, {7, 0, 2, 1}, {105, 153, 96, 32}}","{{0, 0, 0, 0}, {0, 0, 0, 504}, {0, 0, 0, 0}, {61, 60, 48, 0}}"
