"{{148, 65, 22, 7}, {139, 20, 8, 5}, {5, 20, 26, 8}, {58, 9, 169, 1}}","{{236, 33, 7, 4}, {151, 16, 4, 1}, {1135, 26, 30, 4}, {24, 7, 61, 129}}","{{24, 13, 7, 0}, {28, 5, 1, 0}, {381, 1, 10, 2}, {5, 3, 61, 43}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {690, 0, 0, 0}, {0, 0, 0, 64}}"
"{{875, 175, 21, 128}, {23, 135, 92, 17}, {7, 8, 4, 57}, {7, 20, 41, 11}}","{{861, 135, 13, 102}, {29, 86, 91, 9}, {4, 2, 1, 12}, {4, 16, 14, 3}}","{{475, 98, 13, 88}, {14, 70, 54, 10}, {3, 3, 1, 42}, {0, 5, 32, 5}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{6, 196, 136, 28}, {45, 10, 12, 4}, {274, 79, 31, 7}, {220, 29, 46, 10}}","{{983, 72, 76, 6}, {8, 2, 7, 2}, {52, 17, 5, 1}, {41, 7, 20, 2}}","{{1055, 23, 25, 2}, {13, 2, 0, 0}, {82, 15, 11, 3}, {57, 5, 21, 1}}","{{167, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1543, 190, 282, 47}, {175, 24, 29, 4}, {198, 32, 40, 42}, {9, 2, 4, 10}}","{{363, 59, 93, 16}, {37, 10, 13, 1}, {77, 8, 20, 19}, {2, 1, 4, 3}}","{{305, 42, 33, 48}, {25, 2, 5, 6}, {43, 1, 6, 26}, {2, 3, 6, 6}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1, 3, 173, 295}, {87, 1, 31, 9}, {234, 32, 50, 14}, {62, 12, 13, 6}}","{{22, 1359, 65, 44}, {14, 139, 4, 1}, {39, 4, 7, 0}, {22, 1, 5, 0}}","{{7, 629, 53, 69}, {10, 76, 12, 1}, {45, 5, 9, 0}, {3, 0, 1, 0}}","{{6, 220, 0, 0}, {0, 21, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{39, 14, 6, 1}, {12, 1, 377, 30}, {228, 6, 7, 3}, {35, 30, 3, 1}}","{{186, 33, 20, 3}, {46, 1, 1340, 141}, {55, 7, 6, 323}, {7, 9, 50, 12}}","{{59, 59, 10, 7}, {27, 4, 374, 57}, {35, 1, 0, 44}, {5, 2, 10, 5}}","{{7, 5, 0, 0}, {2, 0, 120, 9}, {0, 0, 0, 38}, {0, 0, 3, 1}}"
"{{112, 24, 229, 68}, {13, 26, 4, 20}, {27, 60, 11, 13}, {2, 5, 3, 164}}","{{1083, 168, 167, 40}, {124, 18, 7, 21}, {38, 22, 2, 6}, {21, 9, 3, 145}}","{{923, 88, 12, 3}, {93, 3, 0, 0}, {1, 5, 0, 0}, {12, 0, 0, 9}}","{{93, 11, 0, 0}, {7, 0, 0, 0}, {0, 0, 0, 0}, {1, 0, 0, 0}}"
"{{20, 1, 7, 650}, {58, 160, 60, 6}, {17, 1, 108, 13}, {22, 17, 2, 6}}","{{89, 12, 9, 1415}, {221, 222, 168, 30}, {26, 10, 189, 24}, {43, 67, 8, 0}}","{{2, 1, 3, 146}, {12, 26, 9, 0}, {4, 0, 21, 4}, {1, 3, 3, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{103, 28, 549, 74}, {98, 39, 69, 11}, {11, 5, 16, 20}, {7, 3, 4, 1}}","{{185, 55, 1463, 192}, {274, 68, 149, 20}, {33, 6, 23, 42}, {6, 10, 13, 4}}","{{30, 4, 199, 25}, {36, 4, 19, 5}, {3, 0, 2, 4}, {1, 0, 2, 1}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{96, 48, 67, 10}, {8, 3, 49, 8}, {3, 534, 1, 7}, {100, 10, 10, 4}}","{{178, 56, 156, 25}, {3, 11, 34, 5}, {3, 1639, 101, 40}, {211, 30, 53, 15}}","{{17, 7, 14, 1}, {0, 0, 4, 0}, {0, 38, 298, 0}, {7, 1, 3, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 8, 0}, {0, 0, 0, 0}}"
