"{{1277, 138, 158, 47}, {19, 6, 150, 9}, {1, 21, 21, 7}, {36, 6, 3, 14}}","{{357, 76, 199, 43}, {10, 4, 125, 3}, {106, 12, 35, 4}, {29, 3, 1, 25}}","{{577, 77, 51, 21}, {7, 1, 43, 7}, {67, 8, 10, 3}, {22, 4, 2, 8}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {63, 0, 0, 0}, {0, 0, 0, 0}}"
"{{2, 260, 148, 25}, {6, 195, 17, 49}, {9, 3, 175, 55}, {25, 8, 41, 9}}","{{1384, 43, 15, 5}, {1, 42, 7, 5}, {1, 1, 30, 9}, {3, 1, 14, 2}}","{{183, 105, 74, 17}, {4, 81, 17, 12}, {3, 2, 86, 47}, {8, 5, 32, 8}}","{{642, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1, 168, 157, 39}, {11, 4, 49, 31}, {6, 181, 26, 7}, {40, 5, 259, 21}}","{{1305, 51, 34, 4}, {8, 2, 19, 3}, {1, 39, 3, 3}, {20, 1, 42, 5}}","{{574, 72, 46, 23}, {0, 0, 43, 13}, {4, 98, 12, 4}, {27, 7, 107, 10}}","{{331, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{28, 2, 15, 403}, {26, 1, 44, 2}, {11, 34, 51, 73}, {12, 17, 6, 10}}","{{234, 25, 219, 1408}, {215, 97, 142, 28}, {0, 3, 2, 8}, {1, 2, 0, 1}}","{{32, 4, 38, 246}, {24, 9, 29, 2}, {0, 4, 13, 6}, {0, 0, 0, 3}}","{{114, 16, 46, 154}, {26, 4, 22, 4}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{29, 3, 17, 1}, {140, 5, 90, 6}, {29, 10, 62, 13}, {72, 13, 16, 4}}","{{330, 34, 249, 35}, {1253, 191, 17, 151}, {4, 1, 3, 1}, {10, 0, 3, 2}}","{{26, 6, 34, 4}, {598, 52, 4, 61}, {3, 0, 1, 0}, {5, 0, 0, 0}}","{{23, 4, 18, 1}, {220, 43, 0, 19}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{250, 1, 13, 287}, {5, 17, 32, 4}, {246, 34, 9, 9}, {11, 4, 12, 46}}","{{1533, 29, 226, 67}, {60, 182, 10, 5}, {40, 4, 4, 52}, {1, 2, 7, 13}}","{{282, 5, 40, 54}, {38, 21, 5, 2}, {32, 3, 1, 16}, {1, 0, 0, 7}}","{{146, 1, 12, 0}, {8, 17, 0, 0}, {0, 0, 0, 10}, {0, 0, 0, 0}}"
"{{93, 276, 32, 8}, {173, 1, 64, 11}, {5, 13, 76, 6}, {1, 1, 15, 31}}","{{1055, 122, 15, 3}, {132, 7, 23, 2}, {1, 164, 29, 106}, {18, 24, 4, 34}}","{{972, 10, 0, 0}, {13, 5, 0, 0}, {0, 110, 6, 118}, {16, 16, 0, 1}}","{{91, 0, 0, 0}, {0, 1, 0, 0}, {0, 4, 0, 7}, {1, 0, 0, 0}}"
"{{1, 4, 5, 49}, {79, 13, 2, 11}, {3, 86, 7, 15}, {4, 2, 1, 15}}","{{35, 15, 508, 230}, {307, 96, 34, 32}, {8, 220, 33, 50}, {8, 11, 4, 70}}","{{191, 0, 1583, 12}, {22, 2, 0, 4}, {0, 12, 1, 1}, {2, 0, 1, 2}}","{{10, 0, 115, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{73, 9, 2, 21}, {481, 42, 2, 40}, {9, 9, 1, 63}, {9, 5, 3, 1}}","{{318, 50, 9, 60}, {1611, 230, 18, 179}, {25, 37, 10, 238}, {30, 8, 16, 4}}","{{17, 7, 3, 6}, {119, 19, 85, 18}, {2, 1, 0, 17}, {2, 0, 0, 1}}","{{0, 0, 0, 0}, {0, 0, 6, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1, 61, 17, 5}, {97, 15, 24, 52}, {6, 6, 117, 95}, {16, 6, 10, 3}}","{{161, 27, 25, 3}, {185, 22, 37, 19}, {4, 1041, 158, 124}, {19, 3, 3, 1}}","{{207, 23, 5, 3}, {36, 4, 5, 16}, {3, 1008, 16, 18}, {1, 5, 6, 2}}","{{39, 0, 0, 0}, {0, 0, 0, 0}, {0, 156, 0, 0}, {0, 0, 0, 0}}"
