"{{1221, 157, 223, 122}, {19, 20, 9, 3}, {23, 35, 11, 11}, {72, 7, 158, 54}}","{{95, 12, 90, 8}, {17, 12, 3, 1}, {7, 9, 1, 2}, {13, 1, 85, 7}}","{{895, 122, 95, 107}, {0, 15, 1, 2}, {11, 22, 2, 6}, {26, 3, 75, 26}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{166, 278, 19, 26}, {38, 9, 43, 8}, {1274, 4, 51, 132}, {34, 4, 189, 9}}","{{25, 20, 3, 3}, {3, 5, 6, 1}, {138, 1, 6, 24}, {1, 7, 11, 1}}","{{100, 110, 14, 12}, {25, 0, 38, 4}, {799, 1, 54, 81}, {12, 0, 118, 9}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1, 182, 239, 70}, {157, 26, 30, 6}, {164, 36, 7, 12}, {4, 23, 48, 7}}","{{1344, 58, 58, 13}, {47, 4, 4, 1}, {58, 9, 2, 1}, {2, 5, 13, 1}}","{{641, 51, 111, 28}, {33, 6, 13, 4}, {96, 21, 5, 6}, {0, 13, 26, 5}}","{{225, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{40, 4, 18, 1}, {32, 3, 1, 19}, {36, 13, 13, 5}, {1, 7, 55, 8}}","{{206, 20, 220, 30}, {1478, 188, 173, 16}, {9, 1, 1, 1}, {85, 4, 29, 4}}","{{28, 5, 36, 8}, {564, 83, 54, 1}, {21, 0, 5, 0}, {20, 0, 3, 1}}","{{134, 18, 44, 2}, {137, 17, 9, 0}, {0, 0, 0, 0}, {5, 0, 0, 0}}"
"{{2, 165, 305, 76}, {152, 25, 36, 6}, {191, 29, 47, 58}, {11, 2, 10, 8}}","{{1303, 101, 80, 32}, {72, 10, 7, 4}, {101, 10, 16, 24}, {5, 1, 4, 3}}","{{745, 25, 23, 3}, {13, 1, 4, 1}, {26, 2, 3, 5}, {3, 3, 0, 2}}","{{161, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{11, 16, 2, 2}, {20, 1, 243, 277}, {19, 34, 25, 7}, {1, 12, 198, 45}}","{{201, 49, 17, 3}, {43, 4, 1424, 90}, {142, 8, 10, 4}, {6, 6, 91, 14}}","{{72, 39, 15, 5}, {17, 1, 430, 41}, {65, 5, 6, 3}, {3, 1, 29, 7}}","{{7, 7, 2, 1}, {7, 0, 114, 0}, {11, 0, 0, 0}, {3, 0, 0, 0}}"
"{{16, 22, 134, 26}, {9, 1, 12, 5}, {210, 26, 15, 2}, {1, 13, 9, 194}}","{{56, 25, 184, 39}, {5, 9, 7, 1}, {869, 123, 85, 12}, {3, 27, 53, 208}}","{{36, 0, 0, 1}, {0, 3, 0, 0}, {1074, 138, 132, 22}, {7, 1, 24, 6}}","{{3, 0, 0, 0}, {0, 0, 0, 0}, {58, 4, 5, 0}, {0, 0, 1, 0}}"
"{{53, 8, 60, 1}, {9, 569, 104, 6}, {8, 99, 16, 26}, {3, 2, 3, 6}}","{{228, 103, 173, 10}, {77, 1569, 294, 29}, {38, 203, 24, 39}, {11, 11, 16, 0}}","{{10, 0, 4, 0}, {1, 73, 10, 1}, {1, 16, 1, 1}, {0, 0, 0, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{63, 56, 8, 11}, {590, 35, 7, 6}, {63, 5, 3, 17}, {2, 3, 5, 61}}","{{208, 152, 38, 51}, {1401, 72, 25, 5}, {243, 35, 10, 63}, {11, 13, 1, 331}}","{{20, 29, 1, 4}, {220, 4, 4, 0}, {12, 1, 1, 7}, {0, 3, 0, 16}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{26, 1, 251, 51}, {18, 31, 4, 178}, {18, 6, 47, 5}, {11, 42, 3, 1}}","{{1396, 190, 114, 44}, {14, 14, 5, 123}, {19, 5, 33, 5}, {4, 22, 2, 139}}","{{520, 84, 43, 16}, {4, 2, 2, 17}, {4, 3, 7, 3}, {4, 2, 1, 77}}","{{269, 16, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 20}}"
