"{{1153, 145, 62, 116}, {22, 5, 25, 8}, {51, 276, 1, 182}, {38, 6, 8, 2}}","{{106, 3, 2, 6}, {1, 6, 16, 6}, {2, 132, 31, 136}, {28, 7, 11, 4}}","{{952, 143, 47, 115}, {13, 0, 0, 0}, {34, 0, 15, 0}, {0, 0, 0, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1395, 196, 205, 23}, {1, 7, 10, 10}, {4, 1, 21, 166}, {2, 179, 19, 8}}","{{86, 33, 43, 5}, {27, 32, 2, 40}, {2, 2, 47, 23}, {5, 35, 8, 2}}","{{730, 62, 160, 8}, {2, 12, 2, 19}, {0, 4, 16, 48}, {1, 104, 14, 9}}","{{0, 0, 0, 0}, {17, 15, 0, 18}, {0, 6, 27, 0}, {3, 0, 0, 0}}"
"{{1355, 180, 52, 150}, {23, 6, 24, 51}, {8, 7, 3, 225}, {5, 25, 170, 25}}","{{472, 45, 8, 45}, {6, 5, 14, 3}, {5, 2, 3, 46}, {3, 3, 54, 6}}","{{384, 66, 51, 42}, {7, 0, 28, 33}, {0, 10, 0, 137}, {6, 19, 94, 10}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{40, 4, 18, 1}, {33, 3, 1, 1}, {25, 10, 39, 13}, {68, 11, 13, 5}}","{{212, 26, 216, 31}, {1583, 177, 94, 165}, {10, 1, 6, 1}, {13, 2, 1, 1}}","{{62, 8, 46, 6}, {483, 101, 10, 60}, {1, 0, 21, 0}, {6, 0, 5, 0}}","{{94, 9, 38, 3}, {112, 10, 6, 11}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{1360, 168, 323, 71}, {144, 25, 36, 5}, {228, 31, 51, 9}, {13, 4, 9, 51}}","{{627, 73, 66, 36}, {60, 4, 9, 6}, {72, 10, 13, 3}, {6, 2, 4, 34}}","{{224, 50, 19, 4}, {33, 7, 2, 0}, {18, 0, 2, 1}, {0, 0, 1, 2}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{507, 30, 29, 37}, {3, 2, 35, 3}, {1, 324, 36, 26}, {54, 10, 14, 220}}","{{1159, 192, 46, 122}, {24, 6, 36, 6}, {2, 40, 2, 9}, {11, 4, 5, 50}}","{{388, 56, 35, 52}, {4, 3, 16, 3}, {3, 44, 9, 6}, {1, 0, 0, 48}}","{{157, 13, 1, 26}, {5, 0, 0, 1}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{336, 45, 249, 4}, {32, 7, 11, 75}, {1, 2, 1, 60}, {12, 4, 28, 169}}","{{990, 153, 147, 18}, {13, 3, 2, 36}, {27, 34, 8, 24}, {7, 2, 124, 139}}","{{605, 57, 12, 8}, {2, 1, 0, 0}, {13, 29, 5, 3}, {0, 0, 52, 10}}","{{280, 36, 0, 6}, {0, 0, 0, 0}, {0, 1, 0, 0}, {0, 0, 33, 0}}"
"{{170, 16, 37, 28}, {53, 6, 11, 10}, {299, 64, 5, 7}, {244, 47, 7, 2}}","{{694, 18, 10, 8}, {13, 8, 8, 92}, {94, 45, 98, 4}, {65, 40, 6, 4}}","{{1204, 2, 0, 5}, {0, 0, 0, 185}, {15, 2, 127, 0}, {9, 0, 0, 0}}","{{143, 0, 0, 0}, {0, 0, 0, 4}, {0, 0, 7, 0}, {0, 0, 0, 0}}"
"{{181, 44, 19, 113}, {19, 7, 46, 5}, {8, 4, 995, 162}, {114, 5, 21, 23}}","{{209, 56, 25, 172}, {18, 6, 35, 7}, {10, 1, 1056, 115}, {102, 6, 36, 10}}","{{18, 11, 3, 33}, {4, 1, 6, 1}, {1, 1, 160, 14}, {21, 0, 9, 3}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}}"
"{{244, 61, 1, 27}, {7, 20, 8, 47}, {9, 2, 188, 30}, {6, 7, 1, 22}}","{{118, 26, 132, 17}, {3, 15, 3, 22}, {4, 1, 92, 26}, {7, 1491, 195, 10}}","{{46, 24, 78, 3}, {1, 6, 3, 18}, {0, 3, 38, 10}, {6, 460, 70, 4}}","{{0, 0, 26, 0}, {0, 0, 0, 0}, {0, 0, 0, 0}, {0, 253, 25, 0}}"
"{{787, 89, 27, 1}, {6, 5, 109, 177}, {1, 19, 18, 1}, {1, 16, 6, 7}}","{{1372, 145, 34, 37}, {7, 1, 177, 226}, {39, 16, 27, 3}, {122, 24, 7, 12}}","{{52, 3, 5, 49}, {0, 0, 5, 5}, {65, 1, 2, 6}, {187, 1, 1, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {6, 0, 0, 1}, {8, 0, 0, 0}}"
"{{185, 41, 24, 3}, {132, 15, 20, 5}, {168, 16, 14, 2}, {3, 30, 4, 2}}","{{149, 65, 14, 6}, {124, 19, 36, 12}, {1466, 166, 125, 15}, {10, 51, 6, 4}}","{{74, 5, 9, 2}, {62, 7, 10, 2}, {427, 42, 62, 4}, {1, 6, 3, 0}}","{{0, 0, 0, 0}, {0, 0, 0, 0}, {150, 67, 36, 15}, {0, 0, 0, 0}}"
"{{12, 8, 11, 7}, {101, 36, 6, 2}, {91, 3, 31, 6}, {2, 326, 48, 33}}","{{26, 17, 20, 4}, {184, 64, 21, 7}, {126, 7, 50, 6}, {4, 1026, 146, 118}}","{{7, 15, 23, 3}, {61, 11, 6, 1}, {83, 4, 6, 1}, {0, 825, 78, 81}}","{{2, 1, 12, 5}, {62, 0, 3, 1}, {18, 0, 0, 0}, {0, 34, 19, 5}}"
